Valeurfonciere,Codepostal,Codedepartement,Surfacereellebati,Nombrepiecesprincipales,Typelocal_Appartement,Typelocal_Maison
116000.0,59100.0,59.0,54,1,1,0
245900.0,54000.0,54.0,66,3,1,0
181000.0,45160.0,45.0,88,5,0,1
331000.0,60270.0,60.0,96,5,0,1
260500.0,85160.0,85.0,70,3,1,0
224000.0,77100.0,77.0,83,5,1,0
140000.0,34000.0,34.0,35,1,1,0
59200.0,40990.0,40.0,37,2,1,0
99000.0,78990.0,78.0,29,1,1,0
111200.0,45160.0,45.0,68,4,1,0
525000.0,75015.0,75.0,60,3,1,0
14000.0,75009.0,75.0,8,1,1,0
146348.0,7300.0,7.0,52,2,1,0
144000.0,95410.0,95.0,37,2,1,0
157500.0,75012.0,75.0,20,1,1,0
516750.0,94250.0,94.0,111,3,0,1
3604090.0,75007.0,75.0,158,5,1,0
198000.0,6500.0,6.0,46,2,1,0
206000.0,4700.0,4.0,100,4,1,0
642450.0,92800.0,92.0,78,4,1,0
404900.0,31000.0,31.0,75,2,1,0
139272.2,35310.0,35.0,62,3,1,0
154500.0,91000.0,91.0,60,3,1,0
269000.0,13011.0,13.0,116,5,1,0
159500.0,33140.0,33.0,45,2,1,0
236000.0,95580.0,95.0,79,4,1,0
39000.0,14640.0,14.0,23,1,1,0
149900.0,94170.0,94.0,38,1,1,0
253700.0,33700.0,33.0,65,3,1,0
235500.0,78310.0,78.0,102,4,1,0
260000.0,13600.0,13.0,59,3,1,0
735000.0,75003.0,75.0,50,3,1,0
185000.0,14910.0,14.0,40,3,0,1
171700.0,6300.0,6.0,36,2,1,0
570000.0,92100.0,92.0,74,3,1,0
184000.0,94260.0,94.0,63,4,1,0
53000.0,24200.0,24.0,47,2,1,0
132800.0,69780.0,69.0,35,2,1,0
142700.0,83400.0,83.0,32,1,1,0
394000.0,33000.0,33.0,97,4,1,0
66000.0,88400.0,88.0,21,1,1,0
60860.0,85360.0,85.0,13,1,1,0
223600.0,94120.0,94.0,60,3,1,0
156000.0,31500.0,31.0,41,2,1,0
449780.0,69100.0,69.0,108,3,1,0
264500.0,38920.0,38.0,61,3,1,0
47000.0,4260.0,4.0,37,2,1,0
156900.0,78310.0,78.0,53,2,1,0
160000.0,83220.0,83.0,72,4,1,0
453000.0,69003.0,69.0,84,3,1,0
192400.0,94320.0,94.0,65,4,1,0
238300.0,91800.0,91.0,75,4,0,1
465000.0,75005.0,75.0,28,2,1,0
567000.0,94360.0,94.0,105,5,0,1
270000.0,13008.0,13.0,97,4,1,0
100000.0,13007.0,13.0,28,3,1,0
262000.0,35400.0,35.0,65,3,1,0
182692.0,75012.0,75.0,20,1,1,0
835000.0,6310.0,6.0,61,3,1,0
102000.0,91600.0,91.0,26,1,1,0
344700.0,75015.0,75.0,34,2,1,0
108000.0,34130.0,34.0,26,2,1,0
840000.0,75009.0,75.0,70,4,1,0
316000.0,94510.0,94.0,101,5,0,1
120150.0,69100.0,69.0,30,1,1,0
137000.0,2700.0,2.0,155,5,1,0
36780.0,45200.0,45.0,62,3,1,0
70676.0,22000.0,22.0,77,4,1,0
117000.0,4800.0,4.0,38,2,1,0
1285150.0,75008.0,75.0,103,5,1,0
160000.0,51700.0,51.0,131,4,0,1
269000.0,93200.0,93.0,62,3,1,0
41500.0,88000.0,88.0,36,2,1,0
31000.0,71170.0,71.0,29,1,1,0
216000.0,59110.0,59.0,58,3,0,1
89937.86,45400.0,45.0,58,2,1,0
75000.0,30000.0,30.0,53,2,1,0
432278.0,75017.0,75.0,62,3,1,0
139000.0,28230.0,28.0,55,1,1,0
299800.0,91210.0,91.0,83,4,1,0
150500.0,13012.0,13.0,57,3,1,0
106000.0,83000.0,83.0,76,4,1,0
100000.0,78250.0,78.0,48,2,1,0
198250.0,60500.0,60.0,68,3,1,0
171700.0,69300.0,69.0,55,3,1,0
158500.0,38000.0,38.0,55,2,1,0
139900.0,45000.0,45.0,86,5,1,0
31000.0,29600.0,29.0,26,1,1,0
223000.0,30240.0,30.0,52,3,1,0
70000.0,45160.0,45.0,63,4,1,0
369000.0,75015.0,75.0,40,2,1,0
71000.0,8300.0,8.0,65,3,1,0
560000.0,75016.0,75.0,42,2,1,0
173750.0,25370.0,25.0,50,2,1,0
413000.0,75018.0,75.0,39,2,1,0
320530.0,77400.0,77.0,126,5,1,0
184900.0,77360.0,77.0,45,2,1,0
66000.0,78711.0,78.0,27,1,1,0
235000.0,40130.0,40.0,85,3,0,1
168000.0,75014.0,75.0,16,1,1,0
345000.0,6500.0,6.0,96,4,0,1
71800.0,34300.0,34.0,20,1,1,0
142950.0,38420.0,38.0,64,3,1,0
107500.0,91100.0,91.0,42,2,1,0
327500.0,33800.0,33.0,68,3,1,0
228000.0,75011.0,75.0,16,2,1,0
505250.0,93100.0,93.0,52,4,1,0
408400.0,75010.0,75.0,37,2,1,0
263700.0,33700.0,33.0,70,3,0,1
207760.0,33000.0,33.0,30,2,1,0
98000.0,22200.0,22.0,54,3,1,0
149000.0,75020.0,75.0,30,2,1,0
650000.0,92290.0,92.0,104,5,1,0
30000.0,88350.0,88.0,65,3,0,1
86000.0,35730.0,35.0,40,2,1,0
295000.0,92130.0,92.0,36,2,1,0
210000.0,75007.0,75.0,14,1,1,0
299000.0,91830.0,91.0,129,6,1,0
250000.0,69009.0,69.0,59,3,1,0
76000.0,72000.0,72.0,55,3,1,0
90500.0,91100.0,91.0,34,2,1,0
32500.0,76200.0,76.0,19,1,1,0
290000.0,95880.0,95.0,56,3,1,0
166500.0,22100.0,22.0,67,3,1,0
103239.0,44100.0,44.0,20,1,1,0
124990.0,75019.0,75.0,12,1,1,0
190500.0,78500.0,78.0,53,3,1,0
170000.0,93220.0,93.0,74,4,1,0
442000.0,92190.0,92.0,62,3,1,0
56500.0,11370.0,11.0,27,1,1,0
291400.0,78490.0,78.0,105,5,0,1
157000.0,33740.0,33.0,38,2,0,1
343000.0,75018.0,75.0,43,3,1,0
105000.0,6670.0,6.0,45,3,1,0
140000.0,77700.0,77.0,38,2,1,0
288000.0,75018.0,75.0,12,1,1,0
191260.0,78500.0,78.0,80,4,0,1
123000.0,83500.0,83.0,40,2,1,0
173500.0,78300.0,78.0,55,3,1,0
80000.0,75012.0,75.0,10,1,1,0
224800.0,94800.0,94.0,32,1,1,0
431040.0,75010.0,75.0,38,2,1,0
157000.0,44490.0,44.0,44,2,1,0
1307760.0,75010.0,75.0,119,4,1,0
111500.0,76600.0,76.0,63,3,1,0
210300.0,78380.0,78.0,45,3,1,0
159900.0,97300.0,973.0,58,3,1,0
71000.0,24000.0,24.0,47,2,1,0
155000.0,49100.0,49.0,48,2,1,0
374800.0,13600.0,13.0,67,3,1,0
330000.0,91150.0,91.0,325,10,0,1
358000.0,83130.0,83.0,88,5,0,1
548050.0,92110.0,92.0,65,3,1,0
409000.0,6300.0,6.0,78,3,1,0
165000.0,33610.0,33.0,41,2,1,0
112000.0,17000.0,17.0,37,2,1,0
240000.0,44740.0,44.0,71,3,1,0
206000.0,33470.0,33.0,48,3,0,1
72000.0,60000.0,60.0,34,2,1,0
335000.0,92220.0,92.0,73,4,1,0
370350.0,92120.0,92.0,66,4,1,0
2700000.0,75016.0,75.0,206,6,1,0
203100.0,38400.0,38.0,79,4,1,0
229000.0,33100.0,33.0,67,3,1,0
61000.0,33500.0,33.0,66,3,1,0
92500.0,76000.0,76.0,29,1,1,0
137500.0,94430.0,94.0,77,4,1,0
47000.0,6470.0,6.0,22,1,1,0
380000.0,75019.0,75.0,36,1,1,0
255000.0,94430.0,94.0,73,3,1,0
331000.0,75011.0,75.0,25,1,1,0
142000.0,22410.0,22.0,60,3,0,1
35000.0,72400.0,72.0,34,2,1,0
110500.0,84000.0,84.0,83,3,1,0
156800.0,78720.0,78.0,55,3,1,0
326500.0,75018.0,75.0,30,2,1,0
281000.0,91400.0,91.0,88,5,1,0
195700.0,35510.0,35.0,63,3,1,0
137000.0,22240.0,22.0,42,3,0,1
115000.0,83500.0,83.0,39,2,1,0
175000.0,83130.0,83.0,66,4,1,0
74000.0,6800.0,6.0,22,1,1,0
124415.0,20137.0,0.0,18,1,1,0
295000.0,75017.0,75.0,28,1,1,0
315000.0,75017.0,75.0,31,2,1,0
87900.0,51100.0,51.0,48,2,1,0
132000.0,35400.0,35.0,28,1,1,0
58000.0,13015.0,13.0,33,2,1,0
44000.0,85160.0,85.0,22,1,1,0
165000.0,77200.0,77.0,48,2,1,0
930000.0,75012.0,75.0,88,4,1,0
433160.0,78860.0,78.0,128,5,1,0
35150.0,42120.0,42.0,29,1,1,0
106400.0,38500.0,38.0,76,4,1,0
94000.0,95130.0,95.0,46,2,1,0
255000.0,17000.0,17.0,60,2,1,0
248000.0,75019.0,75.0,45,3,1,0
1570000.0,75016.0,75.0,132,5,1,0
245000.0,13012.0,13.0,103,4,1,0
128500.0,75018.0,75.0,20,2,1,0
164251.0,94100.0,94.0,30,1,1,0
306000.0,94500.0,94.0,68,3,1,0
289450.0,91270.0,91.0,80,4,0,1
130000.0,83160.0,83.0,64,3,1,0
131788.5,31200.0,31.0,57,3,1,0
577974.0,75016.0,75.0,75,3,1,0
193000.0,25300.0,25.0,90,3,1,0
316000.0,92110.0,92.0,22,1,1,0
78000.0,35200.0,35.0,47,2,1,0
161000.0,92200.0,92.0,27,2,1,0
235700.0,35400.0,35.0,47,4,1,0
328760.0,31000.0,31.0,49,3,1,0
809500.0,75016.0,75.0,62,2,1,0
255000.0,77500.0,77.0,82,4,1,0
125000.0,11200.0,11.0,78,4,0,1
48000.0,14510.0,14.0,25,2,1,0
223000.0,78370.0,78.0,102,5,1,0
270000.0,94410.0,94.0,47,3,1,0
1000000.0,20110.0,0.0,196,6,1,0
31500.0,83190.0,83.0,40,2,1,0
116000.0,80000.0,80.0,32,2,1,0
229000.0,83400.0,83.0,92,4,1,0
720000.0,75014.0,75.0,67,3,1,0
3025000.0,75017.0,75.0,213,6,1,0
220000.0,97232.0,972.0,77,4,1,0
194000.0,42400.0,42.0,67,3,1,0
475000.0,14800.0,14.0,90,4,1,0
203000.0,77185.0,77.0,67,4,1,0
212700.0,6300.0,6.0,32,2,1,0
283412.0,33800.0,33.0,54,3,1,0
148000.0,44300.0,44.0,46,3,1,0
179900.0,75011.0,75.0,16,1,1,0
696000.0,75011.0,75.0,66,2,1,0
146000.0,34450.0,34.0,52,3,1,0
130380.0,84410.0,84.0,32,2,0,1
83500.0,56300.0,56.0,58,2,1,0
110000.0,95500.0,95.0,45,2,1,0
78000.0,78720.0,78.0,23,1,1,0
636250.0,75012.0,75.0,69,3,1,0
87500.0,85140.0,85.0,20,2,0,1
128690.0,4000.0,4.0,71,3,0,1
1066000.0,75001.0,75.0,85,3,1,0
194000.0,75018.0,75.0,15,1,1,0
85000.0,26700.0,26.0,71,4,1,0
394230.0,75010.0,75.0,41,2,1,0
607500.0,75015.0,75.0,62,3,1,0
485625.0,75002.0,75.0,59,3,1,0
78000.0,94600.0,94.0,15,1,1,0
415200.0,75019.0,75.0,81,4,1,0
553050.0,78280.0,78.0,125,4,1,0
237500.0,77170.0,77.0,59,3,1,0
135000.0,94200.0,94.0,21,1,1,0
52015.0,74170.0,74.0,19,1,1,0
1000000.0,92800.0,92.0,100,4,0,1
207000.0,35000.0,35.0,66,3,1,0
70000.0,10300.0,10.0,21,1,1,0
203300.0,6000.0,6.0,40,2,1,0
170000.0,78700.0,78.0,50,3,1,0
64000.0,49400.0,49.0,78,3,1,0
115000.0,92130.0,92.0,14,1,1,0
84300.0,74920.0,74.0,24,1,1,0
143000.0,33600.0,33.0,44,2,1,0
255000.0,13008.0,13.0,78,3,1,0
160000.0,77280.0,77.0,41,2,1,0
185000.0,94410.0,94.0,23,1,1,0
40000.0,30000.0,30.0,20,1,1,0
239100.0,33300.0,33.0,64,3,1,0
600000.0,75008.0,75.0,51,3,1,0
155000.0,91270.0,91.0,54,3,1,0
210600.0,87270.0,87.0,111,4,1,0
76280.0,45800.0,45.0,35,2,1,0
56500.0,80300.0,80.0,28,1,1,0
169000.0,28000.0,28.0,84,4,1,0
230000.0,33120.0,33.0,54,3,1,0
94100.0,11370.0,11.0,25,2,1,0
805500.0,75020.0,75.0,87,4,1,0
129500.0,83330.0,83.0,35,2,1,0
100000.0,69270.0,69.0,68,2,1,0
116000.0,93350.0,93.0,32,3,1,0
311125.0,77144.0,77.0,79,3,1,0
216745.0,74170.0,74.0,58,1,1,0
40000.0,35310.0,35.0,25,1,1,0
161000.0,94800.0,94.0,26,1,1,0
520000.0,75012.0,75.0,49,2,1,0
77300.0,77170.0,77.0,24,1,1,0
125820.0,35400.0,35.0,31,1,1,0
65500.0,6250.0,6.0,16,1,1,0
122000.0,75011.0,75.0,14,1,1,0
166000.0,95390.0,95.0,40,2,1,0
154000.0,6160.0,6.0,43,2,1,0
22000.0,11000.0,11.0,55,3,1,0
73000.0,13003.0,13.0,39,1,1,0
112000.0,77920.0,77.0,32,2,1,0
175000.0,95400.0,95.0,85,4,1,0
62000.0,41100.0,41.0,38,2,1,0
235000.0,69600.0,69.0,54,3,1,0
111600.0,42300.0,42.0,108,4,1,0
310000.0,75018.0,75.0,40,2,1,0
743200.0,75017.0,75.0,39,1,1,0
1260000.0,75003.0,75.0,100,3,1,0
360050.0,92400.0,92.0,46,2,1,0
52500.0,37140.0,37.0,48,2,1,0
310000.0,94220.0,94.0,35,2,1,0
185000.0,82000.0,82.0,30,1,1,0
1280000.0,75008.0,75.0,97,4,1,0
259600.0,94510.0,94.0,72,4,0,1
114000.0,93390.0,93.0,60,4,1,0
222000.0,20110.0,0.0,47,3,1,0
261000.0,91300.0,91.0,79,4,1,0
65000.0,22410.0,22.0,50,3,1,0
122000.0,95310.0,95.0,57,3,1,0
131000.0,26740.0,26.0,88,4,1,0
215000.0,42270.0,42.0,89,4,1,0
107000.0,13010.0,13.0,50,2,1,0
230000.0,94290.0,94.0,73,4,1,0
221950.0,95310.0,95.0,83,4,1,0
150150.0,78180.0,78.0,25,1,1,0
132500.0,74000.0,74.0,10,1,1,0
175000.0,74440.0,74.0,57,2,1,0
474000.0,94300.0,94.0,62,4,1,0
313000.0,92100.0,92.0,43,2,1,0
335723.0,95870.0,95.0,83,4,1,0
1263500.0,75016.0,75.0,108,4,1,0
183800.0,20000.0,0.0,65,3,1,0
96000.0,78520.0,78.0,71,4,1,0
245000.0,91270.0,91.0,60,3,0,1
540000.0,92300.0,92.0,54,3,1,0
65700.0,38360.0,38.0,40,2,1,0
73500.0,75009.0,75.0,7,1,1,0
105000.0,95760.0,95.0,28,2,1,0
231000.0,75009.0,75.0,16,1,1,0
209000.0,75014.0,75.0,25,2,1,0
140000.0,80120.0,80.0,42,3,1,0
264000.0,75009.0,75.0,20,1,1,0
120000.0,59100.0,59.0,47,2,1,0
117500.0,26000.0,26.0,119,3,1,0
158000.0,35230.0,35.0,65,3,1,0
375000.0,92190.0,92.0,56,3,1,0
238000.0,95130.0,95.0,87,4,1,0
97000.0,38220.0,38.0,52,2,1,0
60000.0,91400.0,91.0,14,1,1,0
60000.0,97419.0,974.0,66,2,1,0
222000.0,95610.0,95.0,85,5,0,1
109000.0,40140.0,40.0,46,2,1,0
130000.0,84120.0,84.0,67,2,1,0
175000.0,75016.0,75.0,15,1,1,0
130000.0,75011.0,75.0,15,2,1,0
285000.0,92110.0,92.0,35,2,1,0
105000.0,91700.0,91.0,39,2,1,0
105100.0,49000.0,49.0,57,3,1,0
192500.0,91410.0,91.0,80,4,1,0
88000.0,33240.0,33.0,42,2,1,0
196500.0,95130.0,95.0,74,3,1,0
819100.0,75015.0,75.0,70,3,1,0
30000.0,13014.0,13.0,32,2,1,0
185000.0,94440.0,94.0,65,3,1,0
238300.0,30220.0,30.0,110,4,1,0
123900.0,6300.0,6.0,36,2,1,0
185500.0,6670.0,6.0,83,4,1,0
105000.0,77140.0,77.0,72,4,1,0
143000.0,13005.0,13.0,56,3,1,0
199000.0,33700.0,33.0,65,3,1,0
1024450.0,78000.0,78.0,91,4,1,0
106500.0,60600.0,60.0,69,4,1,0
257500.0,78140.0,78.0,42,2,1,0
110000.0,75011.0,75.0,15,1,1,0
122000.0,75013.0,75.0,15,1,1,0
52000.0,50180.0,50.0,32,1,1,0
205500.0,85330.0,85.0,55,2,1,0
129500.0,51350.0,51.0,73,3,1,0
223675.0,40130.0,40.0,34,2,1,0
441500.0,75015.0,75.0,45,2,1,0
48300.0,34300.0,34.0,23,1,1,0
234500.0,78100.0,78.0,142,5,1,0
58000.0,44490.0,44.0,21,2,1,0
155000.0,38130.0,38.0,93,4,1,0
379000.0,75012.0,75.0,33,1,1,0
380000.0,33510.0,33.0,60,3,1,0
495000.0,75007.0,75.0,32,1,1,0
167000.0,75010.0,75.0,20,1,1,0
143500.0,44430.0,44.0,38,2,1,0
16000.0,54300.0,54.0,36,1,1,0
301680.0,78480.0,78.0,63,3,1,0
85000.0,14510.0,14.0,38,3,1,0
166000.0,94350.0,94.0,28,1,1,0
132500.0,6160.0,6.0,36,1,1,0
2240650.0,75016.0,75.0,157,5,1,0
285000.0,91440.0,91.0,45,2,1,0
241598.61,30240.0,30.0,83,4,0,1
62000.0,83210.0,83.0,40,1,1,0
86000.0,40660.0,40.0,23,2,1,0
44000.0,59125.0,59.0,31,1,1,0
158500.0,53000.0,53.0,49,2,1,0
90450.0,83210.0,83.0,40,2,1,0
82700.0,95300.0,95.0,28,2,1,0
55000.0,11430.0,11.0,24,2,1,0
369000.0,75013.0,75.0,29,2,1,0
210000.0,85160.0,85.0,60,4,1,0
467000.0,78000.0,78.0,87,4,1,0
125000.0,97290.0,972.0,47,2,1,0
204000.0,78600.0,78.0,54,3,1,0
265000.0,6400.0,6.0,32,1,1,0
155000.0,83150.0,83.0,29,2,1,0
89498.0,35120.0,35.0,47,2,1,0
125900.0,76600.0,76.0,54,1,1,0
805000.0,75016.0,75.0,61,2,1,0
130000.0,91220.0,91.0,72,3,1,0
117000.0,33170.0,33.0,46,2,1,0
2088000.0,75017.0,75.0,164,5,1,0
147400.0,74210.0,74.0,62,3,1,0
131165.0,69570.0,69.0,22,1,1,0
600000.0,83310.0,83.0,70,4,1,0
176000.0,33150.0,33.0,89,5,1,0
132900.0,33000.0,33.0,24,1,1,0
336740.0,75010.0,75.0,14,1,1,0
115000.0,78000.0,78.0,21,1,1,0
90000.0,6390.0,6.0,40,1,1,0
328189.0,40130.0,40.0,62,3,1,0
182000.0,95100.0,95.0,64,3,1,0
211250.0,93110.0,93.0,68,3,1,0
105000.0,83230.0,83.0,38,2,1,0
100000.0,93260.0,93.0,14,1,1,0
599000.0,75015.0,75.0,47,2,1,0
478900.0,75012.0,75.0,44,3,1,0
114000.0,60230.0,60.0,29,1,1,0
89000.0,17100.0,17.0,69,4,1,0
480000.0,6000.0,6.0,154,5,1,0
2634000.0,75012.0,75.0,13,1,1,0
415000.0,75014.0,75.0,40,2,1,0
314840.0,60520.0,60.0,97,6,0,1
142000.0,56170.0,56.0,26,1,1,0
108000.0,10000.0,10.0,66,3,1,0
410970.0,78400.0,78.0,72,3,1,0
195000.0,78100.0,78.0,25,1,1,0
2098764.0,75006.0,75.0,150,5,1,0
260000.0,83980.0,83.0,60,3,1,0
129700.0,35000.0,35.0,12,1,1,0
380500.0,69160.0,69.0,65,3,1,0
195000.0,34560.0,34.0,67,3,0,1
125000.0,14640.0,14.0,37,3,1,0
234650.0,30420.0,30.0,85,4,0,1
340000.0,94800.0,94.0,62,3,1,0
113000.0,44600.0,44.0,59,3,1,0
132000.0,77127.0,77.0,46,2,1,0
204620.0,33800.0,33.0,47,2,1,0
367950.0,92800.0,92.0,51,2,1,0
115500.0,91130.0,91.0,58,3,1,0
275000.0,75013.0,75.0,20,1,1,0
185000.0,76240.0,76.0,73,3,1,0
51210.0,83130.0,83.0,20,1,1,0
178000.0,13009.0,13.0,79,4,1,0
117000.0,75019.0,75.0,12,1,1,0
92000.0,95310.0,95.0,43,2,1,0
307200.0,78955.0,78.0,79,4,1,0
655000.0,75002.0,75.0,60,3,1,0
470700.0,92200.0,92.0,43,1,1,0
57000.0,42300.0,42.0,58,3,1,0
246784.45,78470.0,78.0,37,3,1,0
387000.0,94700.0,94.0,63,3,1,0
68000.0,59120.0,59.0,27,1,1,0
215000.0,97434.0,974.0,27,2,1,0
154000.0,75011.0,75.0,10,1,1,0
335000.0,94300.0,94.0,45,2,1,0
157500.0,42140.0,42.0,65,3,1,0
105000.0,56340.0,56.0,29,1,1,0
473000.0,75014.0,75.0,39,2,1,0
282000.0,45160.0,45.0,118,5,0,1
237550.0,77500.0,77.0,66,3,1,0
85000.0,35650.0,35.0,34,1,1,0
149800.0,20090.0,0.0,80,4,1,0
128000.0,14800.0,14.0,6,1,1,0
115000.0,77170.0,77.0,36,1,1,0
223000.0,94170.0,94.0,53,3,1,0
285000.0,91420.0,91.0,90,4,0,1
92651.0,83000.0,83.0,43,2,1,0
67310.0,18000.0,18.0,37,2,1,0
129520.0,78800.0,78.0,21,1,1,0
140000.0,33240.0,33.0,60,3,1,0
199000.0,44400.0,44.0,67,3,1,0
233600.0,31140.0,31.0,79,4,0,1
220000.0,92170.0,92.0,32,2,1,0
505475.0,75018.0,75.0,55,2,1,0
630000.0,92300.0,92.0,80,3,1,0
155000.0,45800.0,45.0,71,3,0,1
402000.0,44300.0,44.0,85,3,1,0
65000.0,77000.0,77.0,24,2,1,0
205000.0,69001.0,69.0,75,2,1,0
125000.0,62930.0,62.0,62,3,1,0
130000.0,83000.0,83.0,53,3,1,0
320000.0,69004.0,69.0,68,2,1,0
440000.0,1550.0,1.0,190,6,1,0
67000.0,79340.0,79.0,60,2,1,0
425000.0,94340.0,94.0,40,3,0,1
200500.0,93300.0,93.0,26,1,1,0
184000.0,92290.0,92.0,63,3,1,0
201000.0,76000.0,76.0,70,3,1,0
235000.0,77600.0,77.0,60,3,1,0
395000.0,94700.0,94.0,65,4,1,0
97000.0,88000.0,88.0,60,2,1,0
100000.0,69190.0,69.0,84,3,1,0
127000.0,93140.0,93.0,40,2,1,0
180000.0,75001.0,75.0,14,2,1,0
492000.0,75020.0,75.0,45,2,1,0
206000.0,95250.0,95.0,82,4,1,0
215000.0,33510.0,33.0,41,2,1,0
79000.0,14910.0,14.0,30,2,1,0
122000.0,91290.0,91.0,46,2,1,0
122500.0,76000.0,76.0,61,3,1,0
485000.0,75003.0,75.0,31,3,1,0
615000.0,83260.0,83.0,126,3,1,0
37890.0,70400.0,70.0,55,2,1,0
320950.0,59800.0,59.0,75,2,1,0
89000.0,25000.0,25.0,30,1,1,0
136000.0,44800.0,44.0,94,5,1,0
214250.0,59000.0,59.0,75,3,1,0
346000.0,59800.0,59.0,90,4,1,0
163000.0,94550.0,94.0,48,2,1,0
706000.0,75011.0,75.0,70,3,1,0
130000.0,76400.0,76.0,81,3,0,1
69800.0,83500.0,83.0,35,2,1,0
80900.0,26200.0,26.0,62,3,1,0
169000.0,33700.0,33.0,58,3,1,0
103000.0,59800.0,59.0,35,2,1,0
305500.0,94300.0,94.0,30,1,1,0
76000.0,76260.0,76.0,82,5,1,0
55000.0,84100.0,84.0,52,3,1,0
228400.0,13190.0,13.0,55,3,1,0
130000.0,94000.0,94.0,37,1,1,0
390100.0,69650.0,69.0,139,6,0,1
43600.0,54250.0,54.0,68,3,1,0
149700.0,78700.0,78.0,62,3,1,0
560750.0,92800.0,92.0,85,3,1,0
380000.0,92200.0,92.0,32,2,1,0
157000.0,33670.0,33.0,83,4,0,1
381000.0,75018.0,75.0,40,2,1,0
533040.0,75010.0,75.0,50,2,1,0
248000.0,77380.0,77.0,80,4,0,1
1000000.0,75005.0,75.0,83,2,1,0
350000.0,94450.0,94.0,105,4,0,1
117500.0,22500.0,22.0,57,3,1,0
190075.0,33700.0,33.0,70,4,1,0
142000.0,51100.0,51.0,103,5,1,0
228000.0,64200.0,64.0,63,3,1,0
480750.0,78670.0,78.0,101,5,0,1
147000.0,33130.0,33.0,44,2,1,0
92000.0,75018.0,75.0,14,1,1,0
138000.0,91150.0,91.0,57,3,1,0
485325.0,69007.0,69.0,103,5,1,0
317000.0,75015.0,75.0,25,1,1,0
40000.0,56140.0,56.0,43,2,1,0
394000.0,77420.0,77.0,103,4,0,1
145100.0,1800.0,1.0,48,2,1,0
38000.0,19100.0,19.0,31,1,1,0
73000.0,44510.0,44.0,24,1,1,0
740000.0,92200.0,92.0,61,3,1,0
116500.0,37000.0,37.0,43,1,1,0
496000.0,75013.0,75.0,40,2,1,0
540000.0,83210.0,83.0,58,3,0,1
501500.0,75016.0,75.0,42,2,1,0
174850.0,1360.0,1.0,71,3,1,0
143500.0,31300.0,31.0,65,3,1,0
92900.0,91490.0,91.0,30,1,1,0
510000.0,92300.0,92.0,46,2,1,0
1284000.0,92130.0,92.0,123,4,0,1
248770.0,94320.0,94.0,66,3,1,0
104500.0,51100.0,51.0,51,2,1,0
104000.0,6500.0,6.0,18,2,1,0
43000.0,4260.0,4.0,21,1,1,0
80000.0,83000.0,83.0,69,4,1,0
106754.0,91150.0,91.0,62,3,1,0
122500.0,50400.0,50.0,57,3,1,0
34000.0,36000.0,36.0,33,1,1,0
655300.0,92600.0,92.0,87,4,1,0
141000.0,83400.0,83.0,65,2,1,0
280000.0,93210.0,93.0,64,3,1,0
94500.0,42410.0,42.0,62,1,1,0
696290.0,44000.0,44.0,160,6,1,0
651650.0,33000.0,33.0,48,3,1,0
348490.0,94210.0,94.0,74,3,1,0
243000.0,77600.0,77.0,60,3,1,0
199000.0,93360.0,93.0,45,2,1,0
48000.0,13015.0,13.0,50,3,1,0
307000.0,95360.0,95.0,117,4,0,1
141575.0,83500.0,83.0,60,3,1,0
332700.0,92140.0,92.0,65,4,1,0
62000.0,77370.0,77.0,24,1,1,0
162800.0,34750.0,34.0,45,2,1,0
187190.0,13012.0,13.0,41,2,1,0
331900.0,91760.0,91.0,80,3,0,1
246000.0,22380.0,22.0,83,4,1,0
219000.0,92500.0,92.0,51,1,1,0
151500.0,93290.0,93.0,69,4,1,0
188035.0,35000.0,35.0,75,4,1,0
206000.0,92130.0,92.0,32,2,1,0
557000.0,75007.0,75.0,41,2,1,0
563000.0,75015.0,75.0,55,3,1,0
67750.0,14640.0,14.0,30,2,1,0
264500.0,75020.0,75.0,25,2,1,0
185000.0,78560.0,78.0,75,3,1,0
84000.0,29300.0,29.0,40,2,1,0
154800.0,38000.0,38.0,56,2,1,0
2664618.0,75007.0,75.0,142,5,1,0
816000.0,75016.0,75.0,60,3,1,0
177500.0,78000.0,78.0,29,1,1,0
945000.0,75019.0,75.0,107,3,1,0
247000.0,95160.0,95.0,60,2,1,0
172460.0,45000.0,45.0,63,3,1,0
266000.0,92240.0,92.0,38,2,1,0
345000.0,94160.0,94.0,40,2,1,0
190000.0,95170.0,95.0,55,3,1,0
180000.0,93240.0,93.0,57,3,1,0
261000.0,60800.0,60.0,115,5,0,1
45000.0,54500.0,54.0,63,3,1,0
139000.0,33600.0,33.0,45,2,1,0
148000.0,77185.0,77.0,52,1,1,0
156240.0,92200.0,92.0,12,1,1,0
232900.0,92000.0,92.0,44,2,1,0
74000.0,28190.0,28.0,57,3,1,0
453320.0,78000.0,78.0,56,3,1,0
81350.0,13001.0,13.0,18,1,1,0
67000.0,50200.0,50.0,60,3,1,0
55000.0,80330.0,80.0,55,3,1,0
192500.0,69800.0,69.0,66,3,1,0
217500.0,78800.0,78.0,78,4,1,0
210000.0,75013.0,75.0,21,1,1,0
719320.0,75015.0,75.0,78,3,1,0
203500.0,95350.0,95.0,65,3,1,0
675000.0,92400.0,92.0,120,5,1,0
365750.0,33000.0,33.0,60,1,1,0
216890.0,92340.0,92.0,58,2,1,0
125000.0,94450.0,94.0,39,2,1,0
163000.0,43000.0,43.0,82,3,1,0
